Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-617.3672804575262,0.038438570158771404,1000.0,1,20000,40,0.012360820546746254,0.00029939999999999996,23.736787529304003,0.0031950492700937535,-0.013416262350964565,18.17679715156555,89.95665287971497,108.13345289230347,-1.4953613458601467e-07,6.675719976811934e-10
-623.6474897496587,0.034040169089634705,1000.0,2,40000,40,0.016914425417780876,0.00029879999999999994,25.93726598028177,0.0004858349908085446,-0.01690818164884425,18.249310731887817,91.14494013786316,109.39425373077393,-8.697509201738285e-08,4.768371461572052e-11
-607.7584265120871,0.020033114969652453,1000.0,3,60000,40,0.0175253264605999,0.00029819999999999993,29.79711007866235,0.0002515172271758408,-0.01805995674331497,18.5016770362854,90.84599947929382,109.34767818450928,3.051757735406113e-09,1.1026859286777935e-10
-564.9275606321937,0.0,1000.0,4,80000,39,0.021114498376846313,0.0002975999999999999,25.641860463162786,0.0001270497819600454,-0.022699373093419715,17.9890718460083,87.85565519332886,105.84472870826721,-3.128051773160223e-08,1.490116016689136e-11
-523.8577777924053,0.0,1000.0,5,100000,30,0.021061811596155167,0.0002969999999999999,21.14629153377586,2.5578556707882607e-05,-0.02187594635197863,17.90927243232727,68.15812945365906,86.06740379333496,1.907348590179936e-08,6.332993157665001e-12
-482.4683331819582,0.0,1000.0,6,120000,29,0.020899174734950066,0.0002963999999999999,20.11345315780673,9.146420924109745e-09,-0.02213155313305597,18.164180278778076,66.36678862571716,84.53097033500671,1.525878801089675e-08,7.05127553568552e-11
-454.0108603660884,0.0,1000.0,7,140000,24,0.020435230806469917,0.00029579999999999987,18.56343720686702,6.850434388428402e-09,-0.021734119896715975,19.070820808410645,54.88963294029236,73.96045660972595,-1.678466787780053e-08,-1.1827796554675363e-11
-416.2513938332776,0.0,1000.0,8,160000,17,0.020120160654187202,0.0002951999999999999,14.181044813879135,5.145192420837909e-09,-0.02015669915784522,18.483819246292114,39.58166480064392,58.06548714637756,-8.392333938900265e-09,-6.204936304349262e-12
-375.3690002820514,0.001,1000.0,9,180000,18,0.02061086893081665,0.0002945999999999999,15.322711544084262,0.00043189130466325773,-0.020582815869104674,17.818657159805298,41.565306663513184,59.38396596908569,4.577636492086867e-09,2.384185730786026e-11
-339.3678927480694,0.020000000000000004,1000.0,10,200000,18,0.021381326019763947,0.0002939999999999999,14.905846209233223,7.435970260398729e-10,-0.021205985357020847,18.72642421722412,41.59986138343811,60.32628870010376,1.4495848965623281e-08,-1.0186340296649068e-14
-307.9433762529174,0.020000000000000004,1000.0,11,220000,15,0.022796327248215675,0.00029339999999999987,18.1449933243001,3.1782739966545887e-10,-0.01771625588301875,17.543041467666626,34.7951922416687,52.33823490142822,4.959106458812812e-09,-1.2357759231879355e-14
-269.1537740203965,0.018000000000000006,1000.0,12,240000,16,0.02017516829073429,0.0002927999999999999,16.75103385046648,0.0004203294910480534,-0.020773213376259855,18.752315521240234,36.21551585197449,54.967832803726196,6.866454960174906e-09,-1.6689299942029834e-10
-208.45657786551155,0.03600000000000001,1000.0,13,260000,15,0.020933954045176506,0.0002921999999999999,21.01485175537987,0.00040952021837376674,-0.01924214429213121,18.715428352355957,34.876405477523804,53.591835260391235,5.035400363340159e-08,-9.536742923144104e-11
-162.77095885711293,0.04000000000000001,1000.0,14,280000,13,0.021459488198161125,0.0002915999999999999,23.31438700764324,2.162357982194068e-09,-0.017695568477230007,18.216660976409912,28.75356125831604,46.970223903656006,4.653930574249898e-08,-1.0855728642400475e-11
-115.256156463367,0.021,1000.0,15,300000,10,0.020753752440214157,0.00029099999999999986,19.807935106868563,0.0004322176197297978,-0.014772668634109889,18.69852375984192,23.25011396408081,41.94863939285278,1.1634826435624745e-08,-4.768371461572052e-11
-70.07580254970028,0.03200000000000001,1000.0,16,320000,11,0.02024555392563343,0.00029039999999999985,21.771334211043136,0.0004321128247658387,-0.01617513619544,18.52084255218506,24.530293941497803,43.051138401031494,4.577636758540393e-08,9.536742923144104e-11
-23.181242819825236,0.11000000000000001,1000.0,17,340000,12,0.020679382607340813,0.00028979999999999983,26.684080033256603,0.004145230574481727,-0.01580826023988291,18.73608946800232,27.56153964996338,46.297630310058594,4.959106192359286e-08,5.722045615108584e-10
12.984466438389935,0.251,1000.0,18,360000,11,0.02388114482164383,0.0002891999999999998,25.35400857878327,0.0012921195429615392,-0.017213312485137633,18.642416954040527,25.04462456703186,43.68704414367676,3.051757735406113e-09,0.0
64.41806833413906,0.344,1000.0,19,380000,10,0.02118278481066227,0.0002885999999999998,30.683278321762817,0.0061382177482807955,-0.015123397847131704,18.17220711708069,23.00814199447632,41.18035078048706,7.476806729300733e-08,-8.583068700218632e-10
115.35164123212783,0.32600000000000007,1000.0,20,400000,10,0.020921586081385612,0.00028799999999999984,28.879986063131508,0.0025705230569871146,-0.015012743729300582,17.582922220230103,22.83911919593811,40.422043561935425,9.918212917625624e-09,-4.768371461572052e-11
171.34338714664972,0.34,1000.0,21,420000,9,0.02226131223142147,0.00028739999999999983,35.50986442051333,0.0021648831734098323,-0.012887752448619576,18.319511651992798,20.74190855026245,39.061421394348145,2.403259280470138e-08,4.768371461572052e-11
213.5364066206742,0.413,1000.0,22,440000,8,0.02177373319864273,0.0002867999999999998,41.67890331310967,0.01170142735878971,-0.013669278666439553,18.7107253074646,18.91835904121399,37.62908601760864,3.05175760217935e-08,1.0490417423625331e-09
274.7777699086466,0.86,1000.0,23,460000,8,0.020633740350604057,0.0002861999999999998,40.28534092766027,0.01935341746860368,-0.013713629032223345,18.415742874145508,17.55223846435547,35.967984199523926,6.332397362029951e-08,1.1444091230217168e-09
357.7972468345969,1.3690000000000002,1000.0,24,480000,6,0.020478753373026848,0.0002855999999999998,43.98426648425345,0.022996908121013813,-0.010889046806127976,17.994388341903687,13.556226253509521,31.550616025924683,5.9509275729396904e-08,5.722045615108584e-10
