Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-673.4381407120156,0.0,1000.0,1,20000,40,0.012073376215994358,0.00029939999999999996,19.795272422217714,0.001984003387093462,-0.01217305143616689,16.940296411514282,94.99250102043152,111.93280005455017,-2.456664844885381e-07,1.1324882143171067e-09
-648.555514564782,0.0,1000.0,2,40000,40,0.014046561904251575,0.00029879999999999994,25.065143016847177,0.00028782990646638576,-0.016130755404058766,17.512195825576782,95.68723607063293,113.19943380355835,-1.2207030941624453e-08,3.0994415367580075e-10
-626.7600280614514,0.0,1000.0,3,60000,40,0.016989313066005707,0.00029819999999999993,26.98674944780124,0.0002191796016021793,-0.020256945168891084,17.39880132675171,93.81941986083984,111.21822261810303,-9.155272984173735e-09,5.841255257266198e-10
-591.0474208177444,0.0,1000.0,4,80000,40,0.018183542415499687,0.0002975999999999999,23.85611796641883,0.00014180734489663461,-0.022874797653621094,17.813105821609497,91.42606210708618,109.23917031288147,-5.340575981449547e-09,6.854534301270476e-11
-549.1066703348412,0.0,1000.0,5,100000,33,0.020342126488685608,0.0002969999999999999,21.59423871506148,4.4509399070918404e-05,-0.02181412976258414,18.489086866378784,74.71184754371643,93.20093703269958,-4.005432074905002e-08,1.0654330195869477e-10
-502.57066789941837,0.008,1000.0,6,120000,23,0.020350512117147446,0.0002963999999999999,17.16050135895583,0.0004169685490790902,-0.024068719785567877,18.570680618286133,53.61663484573364,72.18731689453125,-2.1362303925798187e-08,9.536742923144104e-11
-459.14671989938824,0.020000000000000004,1000.0,7,140000,24,0.020841283723711967,0.00029579999999999987,16.967977228700416,1.6080595739852574e-07,-0.022709283030059296,18.471170663833618,55.24249029159546,73.71366262435913,-2.6702879907247734e-09,2.3981555630214757e-10
-417.08059671760583,0.020000000000000004,1000.0,8,160000,16,0.021157637238502502,0.0002951999999999999,14.844267031350455,1.1248481840686183e-07,-0.02102676135930084,18.835413932800293,37.529773473739624,56.365190267562866,1.5258788677030566e-09,1.6065314009661158e-11
-371.8151369411197,0.002,1000.0,9,180000,17,0.020751381292939186,0.0002945999999999999,12.58786950311229,7.66816534763351e-08,-0.022334793530400368,17.702874183654785,39.11554956436157,56.81842589378357,3.051757735406113e-09,2.935994503072692e-11
-321.96882295538455,0.0,1000.0,10,200000,16,0.021618405357003212,0.0002939999999999999,13.071485281657106,5.3705347535828395e-08,-0.021291717036032883,18.67009711265564,36.786884784698486,55.45698404312134,2.7465819840699623e-08,-6.903428523274968e-11
-279.36552504088,0.007000000000000001,1000.0,11,220000,14,0.02008722722530365,0.00029339999999999987,16.62381676286935,0.0004320111416108581,-0.019630358379613907,19.066481351852417,31.926106929779053,50.992589473724365,9.918212917625624e-09,1.430511403777146e-10
-239.7732002157905,0.020000000000000004,1000.0,12,240000,15,0.02058253437280655,0.0002927999999999999,12.389102870689287,2.4393004361695916e-08,-0.02214747633848486,18.852914571762085,35.635871171951294,54.48878812789917,-1.0681151962899094e-08,-3.8614961922478486e-11
-206.17122862432075,0.020000000000000004,1000.0,13,260000,12,0.02120204083621502,0.0002921999999999999,12.245876500908686,1.6378694698220977e-08,-0.01895296475225197,18.04617667198181,27.163466453552246,45.20964550971985,1.602172794434864e-08,5.5762939404901957e-11
