Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-673.3589343401401,0.0,1000.0,1,20000,0.0007414417,28.39975138318007,0.0039337595453141794,2.634525309019864e-08,20.426040649414062,6.215711355209351,26.64175581932068,-2.555847089524832e-08,-1.645088176793763e-09,0.686194896697998,0.07673782855272293,0.042475149035453796,0.11184687167406082,0.4174429178237915,1.0
-668.8833186340809,0.0,1000.0,2,40000,0.00089201506,28.37874817210398,0.0001261130136594912,-6.286203557692716e-08,19.568436861038208,6.191064119338989,25.759503602981567,5.56945778384943e-08,-2.5838613471051985e-09,0.7669324278831482,0.08012257516384125,0.0340028740465641,0.10449022799730301,0.3623904287815094,1.0
-660.4707618194766,0.0,1000.0,3,60000,0.0009170235,25.981519770166678,3.415820723672762e-05,6.106346717160704e-08,17.844294548034668,5.783695697784424,23.627991437911987,-6.179809730610941e-08,-7.331371065788517e-10,0.6357839107513428,0.08047055453062057,0.049477845430374146,0.12658335268497467,0.43666931986808777,1.0
-640.195193831927,0.0,1000.0,4,80000,0.00078562077,38.65639304871772,9.99439505347741e-06,-7.844455041094989e-08,18.308212995529175,6.245964050292969,24.554178476333618,6.98089550610348e-08,-2.152845235414702e-09,0.6841370463371277,0.07819849997758865,0.04273105785250664,0.11431919038295746,0.4084646701812744,1.0
-605.8243948974716,0.0,1000.0,5,100000,0.0007003456,38.947400967786265,6.837837401840811e-06,-3.1982548165387925e-08,19.554363250732422,6.548565864562988,26.102930545806885,3.204345588869728e-08,6.519258050063925e-11,0.7847702503204346,0.07509749382734299,0.03247467428445816,0.09571299701929092,0.37462952733039856,1.0
-576.1640292769896,0.0,1000.0,6,120000,0.0009101326,50.92295560168613,4.707794859180925e-06,1.1244229547457962e-08,18.748952865600586,6.221143007278442,24.97009825706482,-1.0681151962899094e-08,-9.629874675454175e-10,0.6650256514549255,0.08073537796735764,0.04522234573960304,0.12141703069210052,0.40881791710853577,1.0
-543.474002439964,0.0,1000.0,7,140000,0.0007167376,35.6693023383997,3.3316350090957434e-06,-7.916614030989422e-09,19.00795578956604,6.002625226974487,25.010583639144897,4.577636492086867e-09,-2.8330832124723315e-10,0.7580780982971191,0.07624878734350204,0.03480181843042374,0.10060065984725952,0.3789292573928833,1.0
-514.5025939271284,0.0,1000.0,8,160000,0.0006836322,27.798420024070012,2.2738953695117777e-06,5.258805835239855e-09,18.815011262893677,6.121569871902466,24.936583518981934,-8.392333938900265e-09,-8.456408490120637e-11,0.6932215094566345,0.07555682212114334,0.04161844030022621,0.1090099960565567,0.4180591404438019,1.0
-483.1293655771334,0.0,1000.0,9,180000,0.0008524746,32.300374537060975,1.6432672206429991e-06,9.678676526903018e-09,19.21445870399475,5.999472141265869,25.213932514190674,-7.629394005448376e-09,5.207955733332881e-10,0.7981442213058472,0.07908862829208374,0.031395476311445236,0.09910905361175537,0.3496986925601959,1.0
-459.5242482353048,0.0,1000.0,10,200000,0.00082421774,23.887360951854923,1.095732312343817e-06,-1.1128186372388882e-08,19.823843002319336,6.439122915267944,26.26296877861023,1.5258788677030566e-09,-4.487112070794552e-10,0.7229506969451904,0.07806172221899033,0.03826594725251198,0.10799353569746017,0.3911034166812897,1.0
-441.9666448710529,0.0,1000.0,11,220000,0.0009472829,21.491717450330214,7.879966561692417e-07,-5.410984160736376e-11,19.06615662574768,6.207643032073975,25.273802280426025,0.0,-5.54136909969305e-11,0.7225549221038818,0.08016489446163177,0.038307882845401764,0.11096134781837463,0.38859373331069946,1.0
