Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-658.1996813054155,0.0,1000.0,1,20000,0.0010331927,27.3202994589593,0.0033280038831690266,8.77380301744779e-09,20.68381929397583,6.7644312381744385,27.4482524394989,-6.103515470812226e-09,-5.722045615108584e-10,0.6783609986305237,0.08288711309432983,0.04346184805035591,0.122202068567276,0.39589715003967285,1.0
-641.1960490357703,0.0,1000.0,2,40000,0.0009946595,30.370864198769734,6.05876753863969e-05,-7.957219771981272e-09,21.137131214141846,7.099683523178101,28.236815690994263,9.155272984173735e-09,-3.337859988405967e-10,0.7701383233070374,0.08175700902938843,0.03372037038207054,0.10617586225271225,0.35362550616264343,1.0
-626.2807438382208,0.0,1000.0,3,60000,0.0010734765,33.87321250818338,3.656775984208177e-06,7.623732045658471e-08,20.519827365875244,6.816266059875488,27.336095094680786,-7.553100545010238e-08,-5.8114527079489164e-11,0.7578361630439758,0.08335431665182114,0.03482404723763466,0.11000652611255646,0.35395368933677673,1.0
-587.9962820479898,0.0,1000.0,4,80000,0.0009139574,39.34847357440147,2.49334453890662e-06,-2.9454751526714062e-08,20.238677263259888,7.344746112823486,27.58342480659485,2.5939939973795845e-08,-4.651024843038698e-10,0.8304743766784668,0.07894828915596008,0.028998620808124542,0.09508252143859863,0.34714919328689575,1.0
-541.3647327241948,0.0,1000.0,5,100000,0.0009567159,40.06472960429586,1.7491690122497063e-06,6.169602073669012e-08,22.10303235054016,7.1529011726379395,29.255934238433838,-6.217956638465694e-08,2.8237701066302634e-10,0.7320943474769592,0.07969403266906738,0.037316057831048965,0.10887434333562851,0.38770437240600586,1.0
-498.39171095739977,0.0,1000.0,6,120000,0.0007954675,33.09718242086423,1.212520616318679e-06,1.2156646356231704e-08,20.896553993225098,6.70076060295105,27.597315788269043,-1.1444091896350983e-08,-4.9825758102750584e-11,0.8316095471382141,0.07708486169576645,0.028919506818056107,0.09271282702684402,0.35027897357940674,1.0
-468.26923919095935,0.0,1000.0,7,140000,0.0013102043,31.428032868986676,8.545034230354857e-07,8.8666558539785e-09,19.800604104995728,7.254458427429199,27.055063724517822,-9.155272984173735e-09,-2.894550432674947e-10,0.7320221066474915,0.08480855822563171,0.037323422729969025,0.1158696860074997,0.3746602535247803,1.0
-444.45013229739504,0.0,1000.0,8,160000,0.001124405,26.21691465742269,5.970610991056628e-07,3.218548272343469e-08,22.005829334259033,6.590500116348267,28.59633183479309,-3.433227391269611e-08,1.4230608358367647e-10,0.6339616179466248,0.08398857712745667,0.049762699753046036,0.13249537348747253,0.4182058572769165,1.0
-423.35902481753794,0.0,1000.0,9,180000,0.0009570417,25.287432133012516,4.1721776053300406e-07,-1.597311283241254e-09,21.61218571662903,6.932620525360107,28.544807195663452,4.577636492086867e-09,-7.143243635487906e-11,0.7554630637168884,0.08008240163326263,0.03504316881299019,0.10602230578660965,0.3723098039627075,1.0
-401.06153742830213,0.0,1000.0,10,200000,0.0014056423,25.698357735166123,2.902442096543689e-07,4.48524950513729e-09,21.202671766281128,6.51705527305603,27.719730138778687,-4.577636492086867e-09,-9.154900448837822e-11,0.6576708555221558,0.08689086884260178,0.046239450573921204,0.13213029503822327,0.3924444913864136,1.0
-371.68774599272155,0.0,1000.0,11,220000,0.0010346593,18.1985326262796,2.0158008499726175e-07,-3.8205176799976925e-09,20.054579734802246,6.734446048736572,26.789027214050293,2.2888182460434336e-09,-5.634501545892512e-12,0.6984683871269226,0.0810069665312767,0.0409955158829689,0.11599425226449966,0.39942666888237,1.0
-321.7587916370413,0.0,1000.0,12,240000,0.00083871145,19.479577486074653,1.4015678739382026e-07,-3.8485041820024435e-09,21.336647272109985,6.555432558059692,27.89208221435547,7.629394005448376e-09,-3.3527611242867295e-11,0.6671592593193054,0.07626853138208389,0.04493355751037598,0.11433041095733643,0.4440772533416748,1.0
-275.0972605718397,0.0,1000.0,13,260000,0.0009044544,20.36449069916063,9.670409629417982e-08,-2.768586782053717e-08,21.19506597518921,6.776651620864868,27.971720218658447,2.7465819840699623e-08,-2.1948944051164432e-10,0.7612351775169373,0.07830175757408142,0.034513749182224274,0.10287550091743469,0.38003185391426086,1.0
-245.11555866373482,0.0,1000.0,14,280000,0.0009948247,18.886737649152234,7.056272930999788e-08,-1.1685723499965661e-08,21.99756407737732,6.8735010623931885,28.871066331863403,1.4686584393075464e-08,-5.1409005524805096e-11,0.7871837615966797,0.07907731831073761,0.03227584436535835,0.1004706472158432,0.3683784604072571,1.0
