Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-639.483568813881,0.0,1000.0,1,20000,40,0.011707828380167484,0.00029939999999999996,20.594421791078183,0.002129529127066348,-0.012384761925548696,18.07722282409668,93.92555952072144,112.00278449058533,-7.019043124500968e-08,-4.768371253405235e-10
-634.80357453331,0.030022257468265163,1000.0,2,40000,40,0.015227578580379486,0.00029879999999999994,29.76928852686105,0.001037682651405395,-0.01658047712649763,19.22777557373047,92.69345450401306,111.92123293876648,-1.0681151962899094e-08,-2.2888182460434336e-09
-619.2380620735946,0.04206622993930491,1000.0,3,60000,40,0.01621989533305168,0.00029819999999999993,34.545019711853975,6.691361213597701e-05,-0.018409334561124015,18.52156138420105,93.29247379302979,111.81403732299805,1.0681151962899094e-08,-1.400709104260045e-09
-584.0691645907033,0.03900000000000001,1000.0,4,80000,40,0.018837979063391685,0.0002975999999999999,31.478073915277427,1.4155282196487695e-05,-0.020347611986795446,18.91363024711609,94.31274652481079,113.22637963294983,-7.629394005448376e-09,-2.1398067762135042e-09
-546.9160653211136,0.005,1000.0,5,100000,31,0.02124791219830513,0.0002969999999999999,18.092295347188387,0.00044363637477177597,-0.023464636050765937,18.78798818588257,72.85318970680237,91.64118099212646,2.9754637864698452e-08,2.3841856267026174e-10
-505.6893290966106,0.020000000000000004,1000.0,6,120000,26,0.020472664386034012,0.0002963999999999999,22.085622269095353,7.359637717677389e-06,-0.019715495678463677,17.071542978286743,61.75366449356079,78.82520914077759,-2.155303846507195e-08,1.7676501928853838e-10
-469.4815732054275,0.03800000000000001,1000.0,7,140000,23,0.02040475234389305,0.00029579999999999987,22.672950144989123,0.0008675616393977672,-0.02123713656849326,19.38749670982361,53.43008589744568,72.81758499145508,-5.340575981449547e-09,-1.9073485846288207e-10
-433.99376580585886,0.045000000000000005,1000.0,8,160000,22,0.020009685307741165,0.0002951999999999999,20.469138515366048,3.920850614468748e-06,-0.02181211511209291,19.80966281890869,51.582409381866455,71.39207482337952,-1.907348501362094e-09,-4.5560299977154273e-10
-402.8697809799404,0.03500000000000001,1000.0,9,180000,21,0.02230793796479702,0.0002945999999999999,17.174661234962002,2.6773247861995683e-06,-0.022845529328785735,18.97034192085266,50.84536671638489,69.8157114982605,4.577636492086867e-09,3.205612164602911e-10
-363.93931342963623,0.007000000000000001,1000.0,10,200000,20,0.02040312997996807,0.0002939999999999999,13.98629638996368,1.872778776337022e-06,-0.02264188205296644,18.05784273147583,47.18405342102051,65.24189758300781,-1.2969969986897922e-08,4.43309527975444e-10
-323.3198027160315,0.0,1000.0,11,220000,14,0.021627508103847504,0.00029339999999999987,13.293161212228194,1.3155653211446392e-06,-0.021341092817379916,20.20139169692993,32.420198917388916,52.62159204483032,-6.103515470812226e-09,-2.1001322902947095e-10
-282.170934723983,0.0,1000.0,12,240000,13,0.02036130242049694,0.0002927999999999999,14.092471013053919,9.088917101244527e-07,-0.019306611991378723,20.3910014629364,29.892317533493042,50.283321142196655,5.207061803957913e-08,-3.5967676059733833e-10
-236.03358074647582,0.0,1000.0,13,260000,16,0.022797752171754837,0.0002921999999999999,17.44731516360094,6.330750272947859e-07,-0.021614121849285645,19.676877737045288,36.70265221595764,56.379531383514404,7.629394005448376e-09,-1.887790757049146e-10
-194.3347973327737,0.0,1000.0,14,280000,12,0.02060326188802719,0.0002915999999999999,15.16142604323114,4.433918255182631e-07,-0.01904215858416102,17.927241802215576,28.02663516998291,45.953879594802856,-1.2207030941624453e-08,5.364417937636645e-11
-154.30868663017225,0.014000000000000002,1000.0,15,300000,9,0.021628549322485924,0.00029099999999999986,14.41362047787884,0.0004230536519573784,-0.016406502777014297,19.603184700012207,21.004512786865234,40.60769963264465,3.051757735406113e-09,-2.861022807554292e-10
-110.82218264931093,0.04000000000000001,1000.0,16,320000,9,0.020061684772372246,0.00029039999999999985,16.794899272546303,0.00043235031103446985,-0.01601435706041883,19.478172540664673,20.70861029624939,40.18678402900696,2.2888183792701966e-08,-4.768371461572052e-11
