Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-678.2527020618513,0.0,1000.0,1,20000,40,0.011509229429066181,0.00029939999999999996,21.91170942154936,0.0021905182842985346,-0.012369731622123228,18.21314764022827,92.89920163154602,111.1123526096344,-1.4953613458601467e-07,-2.241134611224993e-09
-656.1902188092447,0.019354314284214684,1000.0,2,40000,40,0.013793694786727428,0.00029879999999999994,25.642958944026656,0.000581990773033164,-0.014272671619232315,17.839959383010864,93.28873991966248,111.12870073318481,1.3999938630604447e-07,1.3351439953623867e-09
-636.1201959774082,0.021033114969652454,1000.0,3,60000,40,0.01654273271560669,0.00029819999999999993,25.916112823684376,4.100416073980071e-05,-0.01935937253489775,18.449897527694702,93.43849849700928,111.88839745521545,1.831054596834747e-08,5.900859800789249e-10
-594.6223533492835,0.017,1000.0,4,80000,35,0.020227564498782158,0.0002975999999999999,22.830385901818044,3.225593827282956e-06,-0.022651624848997277,17.76339316368103,82.4326560497284,100.1960506439209,-1.602172794434864e-08,-1.413188788212949e-09
-554.2163739099544,0.0,1000.0,5,100000,36,0.020141420885920525,0.0002969999999999999,24.665494032603526,2.2224194124953802e-06,-0.023956603299112932,17.828108310699463,84.17832469940186,102.00643491744995,3.3950804834148585e-08,-2.780929098111784e-10
-525.5764850664505,0.0,1000.0,6,120000,24,0.021116619929671288,0.0002963999999999999,16.581880653628144,1.552174967524887e-06,-0.023828613810232296,17.48143720626831,56.577842473983765,74.05928158760071,-4.005432074905002e-08,-9.093433228635206e-10
-494.5046907095354,0.0,1000.0,7,140000,23,0.021205035969614983,0.00029579999999999987,14.91791605985832,1.079654752044406e-06,-0.024971790241233045,18.620748043060303,52.49073910713196,71.11148881912231,-1.0681151962899094e-08,5.266628799738271e-10
-447.40232566884816,0.009999999999999998,1000.0,8,160000,15,0.02082401141524315,0.0002951999999999999,16.47423538973791,0.00043442484965006817,-0.018052545080657678,18.460049152374268,34.91500186920166,53.37505292892456,-1.5258788677030566e-09,-1.9073485846288207e-10
-394.4976364625845,0.039000000000000014,1000.0,9,180000,18,0.0212785005569458,0.0002945999999999999,14.27676499063426,0.00043370174576135576,-0.02378735819535266,18.594332695007324,41.99905848503113,60.59339427947998,4.577636492086867e-09,-2.3841856267026174e-10
-346.4361121126501,0.05500000000000001,1000.0,10,200000,16,0.021951263770461082,0.0002939999999999999,15.659314770572863,0.0004328501104165315,-0.020943050875109784,18.424827098846436,37.90976047515869,56.33458924293518,1.525878801089675e-08,3.337859988405967e-10
-309.8563408584638,0.031000000000000007,1000.0,11,220000,18,0.021105794236063957,0.00029339999999999987,16.43240380972719,2.522277943998951e-07,-0.021171149835592207,19.640668869018555,41.24055814743042,60.881229877471924,8.01086397217432e-09,-5.406327469037464e-11
-271.85333643435,0.018000000000000006,1000.0,12,240000,16,0.020225176587700844,0.0002927999999999999,15.586034711557454,0.0004326395955897639,-0.02129037592064637,19.312572479248047,37.03568172454834,56.3482563495636,2.9754637864698452e-08,2.384185730786026e-11
-231.68900567287474,0.020000000000000004,1000.0,13,260000,9,0.020699789747595787,0.0002921999999999999,13.922408121377812,1.1923724761657312e-07,-0.017731471475839276,19.625322103500366,19.99257183074951,39.617897272109985,3.662109193669494e-08,1.5797559094199443e-10
-187.39107813937068,0.021,1000.0,14,280000,11,0.0202263742685318,0.0002915999999999999,11.557880328624636,0.0004324565797861074,-0.019921484604832774,19.985368251800537,26.354285955429077,46.339656829833984,-2.1362303925798187e-08,-1.6689299942029834e-10
-146.679986680961,0.03400000000000001,1000.0,15,300000,12,0.020042993128299713,0.00029099999999999986,14.190318275945256,0.0004324593038221277,-0.018745139237747184,19.41562056541443,27.984798431396484,47.400420904159546,1.9836425835251248e-08,-4.768371461572052e-11
-106.98310557969076,0.04000000000000001,1000.0,16,320000,10,0.02015160769224167,0.00029039999999999985,13.996053869808064,1.929585539444495e-08,-0.01734323762982084,17.078747510910034,23.58849334716797,40.667242765426636,3.509521562250484e-08,-2.500601115063006e-11
-69.7476392057341,0.029000000000000005,1000.0,17,340000,11,0.02155529148876667,0.00028979999999999983,12.40673192309807,1.3521298449885704e-08,-0.02026013360606821,18.13257622718811,25.78473949432373,43.917317152023315,2.8610228852699038e-08,-2.0861624927537292e-11
