Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-655.0649673982128,0.0,1000.0,1,20000,0.0009698293,26.58301768819238,0.0043634089951219545,9.040832082973793e-08,19.928852558135986,6.313660383224487,26.242516040802002,-8.85009754370003e-08,1.9669532669297496e-09,0.664431095123291,0.08229728788137436,0.04530331864953041,0.12388096749782562,0.4031199812889099,1.0
-635.0729448386883,0.0,1000.0,2,40000,0.00096668693,26.222772137830212,0.0003959586163708394,8.107424065428859e-08,18.032087802886963,6.561160326004028,24.593249797821045,-7.324218387338988e-08,1.6570090854983732e-09,0.686264157295227,0.08171689510345459,0.042466577142477036,0.1190931424498558,0.40154382586479187,1.0
-613.5811281335898,0.002,1000.0,3,60000,0.0009448474,31.299622560003,0.0007370161798161271,1.528263027239518e-08,17.75586771965027,5.9454731941223145,23.701342821121216,-1.5640258865801115e-08,-4.768371461572052e-11,0.8059263825416565,0.08113882690668106,0.030792083591222763,0.10069801658391953,0.34428685903549194,1.0
-576.3921255085431,0.026999999999999996,1000.0,4,80000,0.001037746,37.52980491978348,0.0006631729287387519,9.719133231556043e-08,18.056462287902832,5.947446346282959,24.00391125679016,-9.765624753299562e-08,-3.933906533859499e-10,0.7764588594436646,0.08276098966598511,0.03317362815141678,0.10660544782876968,0.3473881781101227,1.0
-537.349847009518,0.04000000000000001,1000.0,5,100000,0.0008864806,41.1273747717499,0.00017242877122020694,3.1983852011308045e-08,19.031749486923218,6.421944856643677,25.45369577407837,-3.05175760217935e-08,-8.046626559510273e-11,0.7919051647186279,0.07884198427200317,0.03189212828874588,0.09957893937826157,0.3627168536186218,1.0
-511.5734748129045,0.028000000000000004,1000.0,6,120000,0.0010617726,28.996834634671547,7.98255911432088e-05,3.4320354558303734e-08,19.472357511520386,6.325313568115234,25.797672748565674,-3.509521562250484e-08,7.629394338515283e-10,0.6992297172546387,0.08299323916435242,0.04090629145503044,0.1187080517411232,0.38449937105178833,1.0
-486.8286275601614,0.003,1000.0,7,140000,0.001198921,32.43321483514871,3.36915737551961e-06,1.677498140395528e-08,18.444968700408936,6.034350872039795,24.479321002960205,-1.4495848965623281e-08,7.493421438908854e-10,0.7813692688941956,0.08421579748392105,0.03275798261165619,0.10779766738414764,0.3466874957084656,1.0
-441.57608508946004,0.0,1000.0,8,160000,0.0012972056,35.58330335920783,2.3337600925521084e-06,-4.428065913941737e-09,17.901337385177612,6.291129112243652,24.19246745109558,0.0,1.5161931432583486e-10,0.7814324498176575,0.08468782156705856,0.032752685248851776,0.10838957875967026,0.3479214012622833,1.0
-394.2139070059243,0.0,1000.0,9,180000,0.0012800036,22.89640986387897,1.6088547468756194e-06,4.283152499340304e-09,16.81914472579956,6.758418560028076,23.57756495475769,-2.2888182460434336e-09,1.2303702501270664e-09,0.6938697695732117,0.08535876870155334,0.041540712118148804,0.12303262948989868,0.38299116492271423,1.0
-357.59050889974435,0.0,1000.0,10,200000,0.0009548863,22.23069423505455,1.130232111179817e-06,5.879718489865127e-09,18.536595582962036,6.185168027877808,24.72176504135132,-9.155272984173735e-09,-2.238899343698364e-10,0.7286041378974915,0.07976698875427246,0.037674419581890106,0.10949400812387466,0.3882593512535095,1.0
