Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-641.5502543496546,0.1798869828571841,1000.0,1,20000,40,0.012605210766196251,0.00029939999999999996,20.969267593367032,0.003325436287682772,-0.013533859596120568,16.60959029197693,100.45090460777283,117.06049609184265,-1.2207030941624453e-08,1.2874602495216436e-09
-631.2589079685108,0.034040169089634705,1000.0,2,40000,40,0.013804469257593155,0.00029879999999999994,23.781468172499928,8.530381775214769e-09,-0.015321167950598766,17.937694549560547,98.79420804977417,116.73190498352051,-1.9531249506599124e-07,-1.840526168972456e-11
-611.0904280756986,0.011033114969652454,1000.0,3,60000,40,0.01656489446759224,0.00029819999999999993,31.85253995234212,4.109179009945057e-09,-0.0186155773252219,17.175269603729248,99.24327063560486,116.41854190826416,-2.5939939973795845e-08,3.245658949935226e-11
-575.0344818769814,0.0,1000.0,4,80000,40,0.019016845151782036,0.0002975999999999999,30.326270064683005,2.8802246442138733e-09,-0.020336805251404678,16.11033821105957,99.89063286781311,116.00097250938416,-5.264282165740042e-08,-2.9976945405130184e-12
-540.5721550926336,0.0,1000.0,5,100000,33,0.021310681477189064,0.0002969999999999999,33.148856182137166,2.1308859902653728e-09,-0.022875365477099674,17.33672332763672,81.11057305335999,98.44729804992676,-1.1444091896350983e-08,-1.0814983457396732e-11
-512.1363702654536,0.0,1000.0,6,120000,29,0.020526893436908722,0.0002963999999999999,24.676191731724323,1.7291599689447288e-09,-0.02390745313610552,17.550098657608032,71.1203510761261,88.67045259475708,-4.005432074905002e-08,-7.409834898441936e-12
-477.0041730268898,0.0,1000.0,7,140000,25,0.02042977511882782,0.00029579999999999987,27.657622462994755,1.1398381909117984e-09,-0.020966437157100667,18.522056818008423,61.06256318092346,79.58462166786194,-6.103515470812226e-09,-1.2607779403817077e-11
-435.4595195047298,0.0,1000.0,8,160000,19,0.020849717780947685,0.0002951999999999999,18.983277519871372,8.917680588375995e-10,-0.022703010292590035,18.850603342056274,46.65011215209961,65.50071835517883,4.577636492086867e-09,-1.885928219147459e-11
-391.21093982258196,0.001,1000.0,9,180000,17,0.021260080859065056,0.0002945999999999999,18.869700579776776,0.000435547943796483,-0.020127784081760445,19.679300785064697,41.124247312545776,60.803550004959106,-6.866454960174906e-09,2.384185730786026e-11
-352.3343526477223,0.020000000000000004,1000.0,10,200000,18,0.02087152749300003,0.0002939999999999999,13.893981721666124,7.608205368962254e-10,-0.022722440986819022,20.290420055389404,41.797812938690186,62.08823561668396,9.155272984173735e-09,-4.74392443730598e-12
-316.57718934824004,0.020000000000000004,1000.0,11,220000,14,0.02042350172996521,0.00029339999999999987,15.023168783871238,6.038948944273922e-10,-0.020535835848453008,19.948772430419922,32.92639899253845,52.87517285346985,3.9672851670502496e-08,-1.5685508447660368e-11
-280.18370816434964,0.009,1000.0,12,240000,14,0.02003050409257412,0.0002927999999999999,14.688460184960864,5.24002918158384e-10,-0.02070676699433338,19.729841470718384,33.01426029205322,52.7441029548645,1.754760781125242e-08,-1.1590600007549412e-11
-240.75852653365118,0.019000000000000006,1000.0,13,260000,16,0.020460501313209534,0.0002921999999999999,15.373315434295911,0.0004321995447927856,-0.022222114384163934,20.288848161697388,38.14299750328064,58.431848764419556,9.155272984173735e-09,1.430511403777146e-10
-201.3114624084556,0.020000000000000004,1000.0,14,280000,11,0.020123016089200974,0.0002915999999999999,18.349840867322023,1.9772205328132074e-09,-0.017741337397186918,19.69686222076416,26.249300956726074,45.946166038513184,3.051757735406113e-09,-9.388895043371814e-12
-166.36066923979686,0.029000000000000005,1000.0,15,300000,12,0.020848169922828674,0.00029099999999999986,16.696883581189937,0.00043003600434407855,-0.019535353638978598,18.583075761795044,28.94044804573059,47.52352595329285,2.1362303925798187e-08,-2.145767175054658e-10
-126.85010302381143,0.03200000000000001,1000.0,16,320000,12,0.02090519852936268,0.00029039999999999985,18.68676388428742,0.0004321795077147732,-0.020127096852754798,19.079373598098755,28.622703075408936,47.702078342437744,-9.918212917625624e-09,-1.192092865393013e-11
-77.45982604212655,0.051000000000000004,1000.0,17,340000,11,0.020343191921710968,0.00028979999999999983,16.97347928256861,0.00043206955858383976,-0.019151086435630817,18.52174210548401,25.973938941955566,44.49568247795105,1.1444091896350983e-08,9.536742923144104e-11
-22.267404257640575,0.04800000000000001,1000.0,18,360000,6,0.020147129893302917,0.0002891999999999998,17.2236571911171,0.0004321072915342506,-0.01348865482409676,18.878499746322632,14.101383686065674,32.97988533973694,7.171630755919978e-08,2.384185730786026e-11
24.19691183096585,0.031000000000000007,1000.0,19,380000,8,0.020325828343629837,0.0002885999999999998,18.889166449586423,6.674957804094379e-09,-0.015044037721115358,19.029281616210938,18.926989316940308,37.95627236366272,5.187987994759169e-08,-2.183369283981218e-11
56.3831907935234,0.06800000000000002,1000.0,20,400000,6,0.021938802674412727,0.00028799999999999984,18.036792167586388,0.0017247782368522788,-0.011424656860189189,19.374735832214355,13.446029663085938,32.82076811790466,-1.907348501362094e-09,-2.861022807554292e-10
81.95046436944581,0.08600000000000001,1000.0,21,420000,7,0.022361671552062035,0.00028739999999999983,20.528459337844744,0.00043245217733411836,-0.013286011597028555,19.9477059841156,15.698085308074951,35.645792722702026,-2.5939939973795845e-08,4.768371461572052e-11
121.62147095975868,0.13100000000000003,1000.0,22,440000,3,0.02021428942680359,0.0002867999999999998,18.151498009475528,0.0025792355527414776,-0.0052124013086826525,18.996068000793457,7.369300842285156,26.365371465682983,-1.4495848965623281e-08,7.152557435219364e-10
183.32594833890363,0.20200000000000004,1000.0,23,460000,5,0.02021966129541397,0.0002861999999999998,19.868936645946565,0.002833867544529658,-0.010054939457426627,18.1739444732666,11.77713394165039,29.951080799102783,2.1362303925798187e-08,-3.8146971692576415e-10
221.48264987034867,0.27,1000.0,24,480000,8,0.02051040716469288,0.0002855999999999998,21.310163424037896,0.0025769191891036702,-0.012168458145195113,18.324256420135498,18.51890230178833,36.843159914016724,-6.103515470812226e-09,5.722045615108584e-10
246.04957903043592,0.288,1000.0,25,500000,3,0.020291540771722794,0.00028499999999999977,25.09760264720653,0.002577642851552031,-0.005770071391789868,18.5674569606781,6.71846866607666,25.285927295684814,5.7983395862493126e-08,-9.536742923144104e-11
275.44788380882767,0.26700000000000007,1000.0,26,520000,4,0.021539196372032166,0.00028439999999999976,22.159645316699823,0.0012956793643302982,-0.00613873304439167,19.50144362449646,9.503999710083008,29.005446195602417,3.280639404579233e-08,0.0
313.8501474249597,0.28900000000000003,1000.0,27,540000,2,0.020734813064336777,0.00028379999999999974,26.19853625129968,0.003436321834761328,-0.0015878505728091484,18.265230894088745,4.608229875564575,22.873462438583374,1.3732909920349812e-08,-2.3841856267026174e-10
352.27425015277447,0.28700000000000003,1000.0,28,560000,1,0.02109399437904358,0.00028319999999999973,25.46169229818228,0.0025701007076007047,0.004928708948290196,18.589563846588135,2.1938493251800537,20.78341507911682,3.9672851670502496e-08,-2.3841856267026174e-10
388.0620385360144,0.28300000000000003,1000.0,29,580000,4,0.02133401483297348,0.0002825999999999997,25.893149168727497,0.0012972517185516881,-0.005618021160679551,18.635164499282837,9.218196392059326,27.85336208343506,-7.629394005448376e-09,-4.768371253405235e-10
436.17029288252706,0.23699999999999996,1000.0,30,600000,5,0.021468400955200195,0.0002819999999999997,26.52969907267025,0.003954801506831562,-0.005787253407196115,18.02671527862549,11.220985651016235,29.247702836990356,8.697509201738285e-08,5.722045615108584e-10
479.9245835675154,0.31700000000000006,1000.0,31,620000,4,0.023883068934082985,0.00028139999999999974,30.006556000572424,0.003956970183783657,-0.00419749196294469,18.531519412994385,8.824570894241333,27.356091260910034,0.0,0.0
523.9050655066155,0.4589999999999999,1000.0,32,640000,5,0.022554146125912666,0.0002807999999999997,27.767355226023128,0.005092553573215812,-0.005841151005722368,18.213118076324463,11.255576610565186,29.468696355819702,7.171630755919978e-08,3.8146971692576415e-10
556.4803422096817,0.574,1000.0,33,660000,2,0.021713167428970337,0.0002801999999999997,30.08617797522499,0.005942765599010078,0.0018297314120176882,18.123055934906006,4.970257759094238,23.093316078186035,2.2888182460434336e-09,-1.5258788677030566e-09
585.524980193292,0.7050000000000001,1000.0,34,680000,6,0.02455897070467472,0.0002795999999999997,30.096191051795966,0.008477299431418965,-0.006985437384825418,17.965798139572144,13.567529201507568,31.533329010009766,1.3732909920349812e-08,4.768371253405235e-10
603.3199746718062,0.812,1000.0,35,700000,5,0.020121389999985695,0.0002789999999999997,34.907889763463416,0.0075866643858940735,-0.004859045093147138,18.662302017211914,11.144160747528076,29.806464433670044,1.831054596834747e-08,3.337859988405967e-10
622.4499787692173,1.0030000000000001,1000.0,36,720000,3,0.023532088845968246,0.00027839999999999967,37.33574670013655,0.015599271225492808,-0.000989249380775534,19.446859121322632,6.800093412399292,26.246955633163452,2.2125243859250077e-08,6.675719976811934e-10
651.0370484166768,1.3290000000000002,1000.0,37,740000,7,0.021408436819911003,0.00027779999999999965,42.50758758520547,0.01625651353616833,-0.007773005703250767,18.47561240196228,15.40201997756958,33.877633810043335,3.776550272505119e-08,7.629394338515283e-10
698.79367040217,1.6330000000000002,1000.0,38,760000,1,0.02452619932591915,0.00027719999999999964,39.57049768953659,0.02039345800794792,0.0076760789825798224,18.986440658569336,2.1805460453033447,21.166988611221313,-2.0408629453072535e-08,-5.722045615108584e-10
742.6883447802471,1.8669999999999998,1000.0,39,780000,1,0.021822215989232063,0.0002765999999999996,39.37051116468046,0.021027233540497053,0.006938252318352937,18.31364941596985,2.5164291858673096,20.83008098602295,1.678466787780053e-08,-4.768371253405235e-10
782.9052077559525,2.021,1000.0,40,800000,4,0.02194756455719471,0.0002759999999999996,42.25171558163798,0.02117608719976424,-0.0030788490831399687,17.156532287597656,9.201436758041382,26.35797095298767,1.0681151962899094e-08,3.8146971692576415e-10
798.8791425393249,2.0459999999999994,1000.0,41,820000,5,0.02394689805805683,0.0002753999999999996,41.47827299197261,0.026252106566074344,-0.0037580306561419757,18.46633267402649,12.279702186584473,30.746037483215332,2.1362303925798187e-08,-4.768371461572052e-11
820.8279502873204,2.322,1000.0,42,840000,2,0.022357162088155746,0.0002747999999999996,44.69016538565151,0.027550476829903706,0.0032220157555128913,16.848097324371338,4.498848915100098,21.34694790840149,0.0,3.8146971692576415e-10
838.7651315085241,2.786,1000.0,43,860000,1,0.021139075979590416,0.0002741999999999996,41.69658950342538,0.054507170189410065,0.006137990199338895,18.31842303276062,2.21431565284729,20.53274154663086,4.2724607851596375e-08,3.8146971692576415e-10
906.4177689245171,3.6109999999999998,1000.0,44,880000,5,0.022277602925896645,0.0002735999999999996,51.91338537478219,0.10489612244450437,-0.005314150380012326,18.316749334335327,11.193085670471191,29.509836435317993,0.0,-1.5258788677030566e-09
989.74942851368,5.115,1000.0,45,900000,1,0.024732723832130432,0.00027299999999999964,50.997020160809114,0.09845061464526783,0.009501975368910703,17.91437602043152,2.2449190616607666,20.15929627418518,-2.2888182460434336e-09,3.051757735406113e-09
1026.749606231648,6.249,1000.0,46,920000,2,0.020204687491059303,0.00027239999999999963,56.57016963318895,0.09764160111713142,0.003872248013846029,18.36686062812805,4.291571855545044,22.658433437347412,3.051757735406113e-09,-1.5258788677030566e-09
1045.7877459475926,7.522,1000.0,47,940000,2,0.022747131064534187,0.0002717999999999996,59.10109278036002,0.19374436662553218,0.003382125989899944,17.844866275787354,4.5090906620025635,22.353958129882812,1.831054596834747e-08,1.5258788677030566e-09
1055.0181211775098,9.653,1000.0,48,960000,1,0.022604012861847878,0.0002711999999999996,55.476756732684734,0.28643507415208574,0.009550358644856241,18.042142152786255,2.4874954223632812,20.52963876724243,3.3187866677053535e-08,1.2207030941624453e-08
1074.1589093233317,11.591000000000001,1000.0,49,980000,2,0.027619285508990288,0.00027059999999999964,59.56818119634074,0.14109522989168524,0.0035147982167478757,17.43411660194397,4.397359848022461,21.831477880477905,4.577636492086867e-09,-4.768371253405235e-10
1057.2156355134134,10.955,1000.0,50,1000000,1,0.020801668986678123,0.0002699999999999996,64.9073541415766,0.26326853589128,0.00977146806129918,17.9493887424469,2.1116104125976562,20.06100058555603,1.754760781125242e-08,6.103515470812226e-09
1069.4034204598079,11.17,1000.0,51,1020000,1,0.02497478388249874,0.0002693999999999996,59.49848904167882,0.2357478629285916,0.008848535349241462,18.004931211471558,2.26409912109375,20.269033193588257,1.2969969986897922e-08,-1.5258788677030566e-09
1075.8449872711353,12.722999999999999,1000.0,52,1040000,2,0.021301541477441788,0.0002687999999999996,61.568516007627544,0.397700526058293,0.004228587305476776,18.36368417739868,4.3917930126190186,22.755478382110596,1.2588500908350397e-08,9.155272984173735e-09
1113.681543577512,15.582999999999998,1000.0,53,1060000,1,0.02024020068347454,0.0002681999999999996,64.23434267866726,0.4616689888623576,0.0073971476453466535,17.59924840927124,2.0834944248199463,19.68274426460266,-1.831054596834747e-08,1.1062621929625038e-08
1178.5000617507671,19.653,1000.0,54,1080000,1,0.021612973883748055,0.00026759999999999957,74.02558368158797,0.5715873608478723,0.007572937593125878,17.873764991760254,2.269746780395508,20.143513917922974,2.2888183792701966e-08,1.0681151962899094e-08
1190.2146353455341,20.662,1000.0,55,1100000,2,0.027367228642106056,0.00026699999999999955,68.91227427534402,0.5495036530037658,0.002913552190596684,16.932878494262695,4.32782769203186,21.26070761680603,-7.629394005448376e-09,-1.5258788677030566e-09
1204.6947867729853,21.988999999999997,1000.0,56,1120000,3,0.023067163303494453,0.00026639999999999954,66.57944961503163,0.5622085890196129,0.0006619165651500225,17.061209440231323,6.796658515930176,23.857869863510132,3.051757735406113e-09,9.53674295089968e-09
1195.8659720479995,21.815,1000.0,57,1140000,1,0.02113356813788414,0.0002657999999999995,79.83269627482747,0.6229476145566842,0.006431219977335618,17.350477933883667,2.1869707107543945,19.537450313568115,1.2207030941624453e-08,1.4305114870438729e-09
1261.9769163681335,27.047000000000004,1000.0,58,1160000,2,0.024983983486890793,0.0002651999999999995,74.03445602758244,0.776372611475067,0.00436920566282,17.537941932678223,4.274780988693237,21.812724351882935,2.0599363992346298e-08,8.77380390562621e-09
1274.2094507568215,28.069,1000.0,59,1180000,1,0.02059105411171913,0.0002645999999999995,75.47980265266979,0.7776559895981615,0.007813445738733958,17.287707805633545,2.191391944885254,19.479101419448853,1.2207030941624453e-08,-9.918212917625624e-09
1345.092704214072,34.39,1000.0,60,1200000,1,0.024038922041654587,0.0002639999999999995,78.97454418389562,1.3092662267410717,0.0065713706381690384,17.599984407424927,2.1739063262939453,19.773892164230347,1.3732909920349812e-08,-6.103515470812226e-09
1393.3554313971968,41.92199999999999,1000.0,61,1220000,1,0.028027493506669998,0.00026339999999999946,78.90064118236018,1.5437392965673258,0.0083981180152954,17.187598705291748,2.2763898372650146,19.463990211486816,-1.0681151962899094e-08,3.662109193669494e-08
1430.242470313635,51.352,1000.0,62,1240000,1,0.02782485820353031,0.00026279999999999945,95.75267542513033,1.8283166565453282,0.00985611089990257,17.65808916091919,2.3594489097595215,20.017539739608765,-1.2207030941624453e-08,2.2125243859250077e-08
1393.8028164563991,51.293000000000006,1000.0,63,1260000,1,0.025192663073539734,0.00026219999999999943,84.16555320569121,1.7768692875060792,0.009938328503110348,17.812790155410767,2.1650397777557373,19.977831840515137,-4.577636492086867e-09,-6.866454960174906e-09
1456.2113650112012,58.722,1000.0,64,1280000,2,0.020296510308980942,0.0002615999999999994,82.3295853617854,2.8059315087315375,0.006554762963741161,17.990142345428467,4.256706953048706,22.246850728988647,-3.051757735406113e-09,-1.2969969986897922e-08
1566.9824498547007,73.956,1000.0,65,1300000,3,0.021533265709877014,0.0002609999999999994,79.6759428526012,2.8792196469692883,0.002152258087905705,17.436874866485596,6.674605131149292,24.1114821434021,1.0681151962899094e-08,-1.2969969986897922e-08
1647.6233728205752,86.57300000000001,1000.0,66,1320000,1,0.02361004613339901,0.0002603999999999994,105.57899980270824,3.2762987095707903,0.006733261786710721,17.459858894348145,2.404822826385498,19.864683628082275,2.5939939973795845e-08,5.9509275729396904e-08
1611.5665348031823,85.86200000000001,1000.0,67,1340000,1,0.02867618389427662,0.0002597999999999994,87.45316520057166,2.97739988622574,0.011116618811251066,17.69619345664978,2.234095335006714,19.930291175842285,-8.392333938900265e-09,-2.1362303925798187e-08
1586.588729419456,88.09200000000001,1000.0,68,1360000,1,0.024391915649175644,0.00025919999999999936,106.68891524659178,4.05913105330909,0.008148857073995252,17.715606689453125,2.1146042346954346,19.830212354660034,7.629394005448376e-09,6.713867151120212e-08
1661.6840084777537,104.747,1000.0,69,1380000,1,0.020445339381694794,0.0002585999999999994,111.29856921918095,4.618474089680388,0.012851731619610193,18.297914743423462,2.0021908283233643,20.30010724067688,9.53674295089968e-09,4.2724607851596375e-08
1818.8916730476444,129.07999999999998,1000.0,70,1400000,1,0.022242942824959755,0.0002579999999999994,121.62641616675039,5.0052576956276695,0.01072850803764293,17.600807428359985,2.2406511306762695,19.84145998954773,1.9836425835251248e-08,-6.103515470812226e-09
1869.5991040691424,138.20399999999998,1000.0,71,1420000,1,0.02766690030694008,0.00025739999999999937,115.82592247545529,5.192634574902324,0.00843021550331824,18.00684881210327,2.245098352432251,20.251949548721313,1.0681151962899094e-08,-1.3732909920349812e-08
1870.286313637954,143.82599999999996,1000.0,72,1440000,1,0.02096928097307682,0.00025679999999999936,142.46127885446762,6.231766855373931,0.006473338445678305,17.675346612930298,2.1906139850616455,19.865962266921997,-8.201598511448083e-09,-2.5177001816700795e-08
1868.0496612318443,149.061,1000.0,73,1460000,1,0.031249629333615303,0.00025619999999999934,123.51219263168188,5.942434343667076,0.010587300414951465,17.77754235267639,2.3893516063690186,20.16689705848694,4.577636492086867e-09,-4.2724607851596375e-08
1869.2080654331232,153.92900000000003,1000.0,74,1480000,2,0.031965672969818115,0.00025559999999999933,125.44971687572833,5.768278815114079,0.004279092330628405,17.42369532585144,4.795751094818115,22.219449520111084,-1.525878801089675e-08,6.1035152043587e-08
1866.473912502097,155.294,1000.0,75,1500000,3,0.023727428168058395,0.0002549999999999993,133.9680350387947,6.268171940367823,0.002066103024437976,17.822643756866455,7.136425733566284,24.959072589874268,1.5830993405074878e-08,5.111694179049664e-08
1886.8057860293418,162.217,1000.0,76,1520000,2,0.024131858721375465,0.0002543999999999993,138.31358992177456,6.011849398811023,0.006855646608034357,17.531076669692993,4.574992418289185,22.10607075691223,6.103515470812226e-09,-2.7465819840699623e-08
1917.064507899744,172.928,1000.0,77,1540000,1,0.020408673211932182,0.0002537999999999993,158.827261812009,7.207749321057012,0.008323095929317962,16.817871570587158,2.2702009677886963,19.088074207305908,-4.577636492086867e-09,7.934570334100499e-08
1957.2552867004943,186.892,1000.0,78,1560000,1,0.027587657794356346,0.00025319999999999927,148.3596663124645,7.623744915087764,0.010169698938596459,18.22752618789673,2.0220274925231934,20.249556303024292,-1.3923644459623574e-08,6.1035152043587e-08
2016.060567907347,201.72,1000.0,79,1580000,1,0.06260260194540024,0.00025259999999999926,167.73339982687855,7.113862783383257,0.01267656880302932,17.409029483795166,2.225269317626953,19.634300708770752,3.051757735406113e-09,1.2207030941624453e-08
